0.039	-4.297	-0.072
0.0395	-4.298	-0.025
0.04	-4.298	0.001
0.0405	-4.298	0.045
0.041	-4.298	0.081
0.0415	-4.298	0.104
0.042	-4.298	0.134
0.0425	-4.298	0.148
0.043	-4.298	0.156
0.0435	-4.298	0.151
0.044	-4.298	0.141
0.0445	-4.298	0.129
0.045	-4.298	0.122
0.0455	-4.298	0.113
0.046	-4.298	0.097
0.0465	-4.298	0.073
0.047	-4.298	0.049
0.0475	-4.298	0.020
0.048	-4.298	-0.010
0.0485	-4.298	-0.043
0.049	-4.298	-0.087
0.0495	-4.298	-0.122
0.05	-4.298	-0.128
0.0505	-4.298	-0.164
0.051	-4.298	-0.170
0.0515	-4.298	-0.188
0.052	-4.298	-0.199
0.0525	-4.298	-0.212
0.053	-4.298	-0.202
0.0535	-4.298	-0.217
0.054	-4.298	-0.216
0.0545	-4.298	-0.175
0.055	-4.298	-0.114
0.0555	-4.298	-0.067
0.056	-4.298	-0.045
0.0565	-4.298	-0.015
0.057	-4.298	0.016
0.0575	-4.298	0.066
0.058	-4.298	0.086
0.0585	-4.298	0.129
0.059	-4.298	0.140
0.0595	-4.298	0.149
0.06	-4.298	0.140
0.0605	-4.298	0.138
0.061	-4.298	0.143
0.0615	-4.298	0.145
0.062	-4.298	0.137
0.0625	-4.298	0.132
0.063	-4.298	0.100
0.0635	-4.298	0.060
0.064	-4.298	0.021
0.0645	-4.298	-0.004
0.065	-4.298	-0.049
0.0655	-4.298	-0.085
0.066	-4.298	-0.107
0.0665	-4.298	-0.114
0.067	-4.298	-0.143
0.0675	-4.298	-0.166
0.068	-4.298	-0.194
0.0685	-4.298	-0.203
0.069	-4.298	-0.206
0.0695	-4.298	-0.199
0.07	-4.298	-0.182
0.0705	-4.298	-0.178
0.071	-4.298	-0.160
0.0715	-4.298	-0.132
0.072	-4.298	-0.085
0.0725	-4.298	-0.050
0.073	-4.298	-0.014
0.0735	-4.298	0.012
0.074	-4.298	0.043
0.0745	-4.298	0.076
0.075	-4.298	0.097
0.0755	-4.298	0.125
0.076	-4.298	0.151
0.0765	-4.298	0.159
0.077	-4.298	0.159
0.0775	-4.298	0.139
0.078	-4.298	0.135
0.0785	-4.298	0.129
0.079	-4.298	0.117
0.0795	-4.298	0.106
0.08	-4.298	0.070
0.0805	-4.298	0.034
0.081	-4.298	0.003
0.0815	-4.298	-0.018
0.082	-4.298	-0.059
0.0825	-4.298	-0.097
0.083	-4.298	-0.122
0.0835	-4.298	-0.152
0.084	-4.298	-0.199
0.0845	-4.298	-0.208
0.085	-4.298	-0.218
0.0855	-4.298	-0.224
0.086	-4.298	-0.200
0.0865	-4.298	-0.171
0.087	-4.298	-0.143
0.0875	-4.298	-0.121
0.088	-4.298	-0.115
0.0885	-4.298	-0.077
0.089	-4.298	-0.020
0.0895	-4.298	-0.002
0.09	-4.298	-0.013
0.0905	-4.298	0.007
0.091	-4.298	0.061
0.0915	-4.298	0.081
0.092	-4.298	0.098
0.0925	-4.298	0.110
0.093	-4.298	0.124
0.0935	-4.298	0.115
0.094	-4.298	0.127
0.0945	-4.298	0.119
0.095	-4.298	0.104
0.0955	-4.298	0.099
0.096	-4.298	0.110
0.0965	-4.298	0.074
0.097	-4.298	0.035
0.0975	-4.298	-0.011
0.098	-4.298	-0.033
0.0985	-4.298	-0.081
0.099	-4.298	-0.102
0.0995	-4.298	-0.119
0.1	-4.298	-0.126
0.1005	-4.298	-0.145
0.101	-4.298	-0.155
0.1015	-4.298	-0.189
0.102	-4.298	-0.188
0.1025	-4.298	-0.166
0.103	-4.298	-0.160
0.1035	-4.298	-0.169
0.104	-4.298	-0.164
0.1045	-4.298	-0.161
0.105	-4.298	-0.132
0.1055	-4.298	-0.087
0.106	-4.298	-0.054
0.1065	-4.298	-0.029
0.107	-4.298	-0.007
0.1075	-4.298	0.044
0.108	-4.298	0.071
0.1085	-4.298	0.101
0.109	-4.298	0.125
0.1095	-4.298	0.160
0.11	-4.298	0.154
0.1105	-4.298	0.150
0.111	-4.298	0.144
0.1115	-4.298	0.126
0.112	-4.298	0.110
0.1125	-4.298	0.106
0.113	-4.298	0.072
0.1135	-4.298	0.048
0.114	-4.298	0.014
0.1145	-4.298	-0.023
0.115	-4.298	-0.053
0.1155	-4.298	-0.081
0.116	-4.298	-0.108
0.1165	-4.298	-0.134
0.117	-4.298	-0.173
0.1175	-4.298	-0.191
0.118	-4.298	-0.218
0.1185	-4.298	-0.234
0.119	-4.298	-0.197
0.1195	-4.298	-0.189
0.12	-4.298	-0.168
0.1205	-4.298	-0.164
0.121	-4.298	-0.148
0.1215	-4.298	-0.135
0.122	-4.298	-0.083
0.1225	-4.298	-0.038
0.123	-4.298	-0.023
0.1235	-4.298	0.006
0.124	-4.298	0.043
0.1245	-4.298	0.086
0.125	-4.298	0.105
0.1255	-4.298	0.125
0.126	-4.298	0.140
0.1265	-4.298	0.163
0.127	-4.298	0.137
0.1275	-4.298	0.133
0.128	-4.298	0.131
0.1285	-4.298	0.126
0.129	-4.298	0.123
0.1295	-4.298	0.103
0.13	-4.298	0.050
0.1305	-4.298	0.024
0.131	-4.298	-0.014
0.1315	-4.298	-0.045
0.132	-4.298	-0.070
0.1325	-4.298	-0.090
0.133	-4.298	-0.105
0.1335	-4.298	-0.136
0.134	-4.298	-0.169
0.1345	-4.298	-0.205
0.135	-4.298	-0.225
0.1355	-4.298	-0.195
0.136	-4.298	-0.169
0.1365	-4.298	-0.155
0.137	-4.298	-0.164
0.1375	-4.298	-0.172
0.138	-4.298	-0.143
0.1385	-4.298	-0.096
0.139	-4.298	-0.059
0.1395	-4.298	-0.030
0.14	-4.298	0.009
0.1405	-4.298	0.041
0.141	-4.298	0.083
0.1415	-4.298	0.102
0.142	-4.298	0.139
0.1425	-4.298	0.157
0.143	-4.298	0.174
0.1435	-4.298	0.146
0.144	-4.298	0.128
0.1445	-4.298	0.116
0.145	-4.298	0.120
0.1455	-4.298	0.105
0.146	-4.298	0.083
0.1465	-4.298	0.058
0.147	-4.298	0.027
0.1475	-4.298	-0.013
0.148	-4.298	-0.023
0.1485	-4.298	-0.060
0.149	-4.298	-0.076
0.1495	-4.298	-0.081
0.15	-4.298	-0.113
0.1505	-4.298	-0.170
0.151	-4.298	-0.213
0.1515	-4.298	-0.233
0.152	-4.298	-0.244
0.1525	-4.298	-0.223
0.153	-4.298	-0.209
0.1535	-4.298	-0.198
0.154	-4.298	-0.185
0.1545	-4.298	-0.157
0.155	-4.298	-0.122
0.1555	-4.298	-0.083
0.156	-4.298	-0.042
0.1565	-4.298	0.004
0.157	-4.298	0.047
0.1575	-4.298	0.086
0.158	-4.298	0.121
0.1585	-4.298	0.121
0.159	-4.298	0.121
0.1595	-4.298	0.136
0.16	-4.298	0.153
0.1605	-4.298	0.130
0.161	-4.298	0.136
0.1615	-4.298	0.134
0.162	-4.298	0.122
0.1625	-4.298	0.109
0.163	-4.298	0.077
0.1635	-4.298	0.030
0.164	-4.298	-0.010
0.1645	-4.298	-0.036
0.165	-4.298	-0.070
0.1655	-4.298	-0.098
0.166	-4.298	-0.106
0.1665	-4.298	-0.109
0.167	-4.298	-0.134
0.1675	-4.298	-0.151
0.168	-4.298	-0.170
0.1685	-4.298	-0.191
0.169	-4.298	-0.178
0.1695	-4.298	-0.194
0.17	-4.298	-0.197
0.1705	-4.298	-0.199
0.171	-4.298	-0.174
0.1715	-4.298	-0.138
0.172	-4.298	-0.109
0.1725	-4.298	-0.061
0.173	-4.298	-0.032
0.1735	-4.298	-0.008
0.174	-4.298	0.027
0.1745	-4.298	0.078
0.175	-4.298	0.095
0.1755	-4.298	0.118
0.176	-4.298	0.135
0.1765	-4.298	0.153
0.177	-4.298	0.128
0.1775	-4.298	0.119
0.178	-4.298	0.115
0.1785	-4.298	0.115
0.179	-4.298	0.095
0.1795	-4.298	0.088
0.18	-4.298	0.085
0.1805	-4.298	0.078
0.181	-4.298	0.051
0.1815	-4.298	0.010
0.182	-4.298	-0.055
0.1825	-4.298	-0.101
0.183	-4.298	-0.120
0.1835	-4.298	-0.168
0.184	-4.298	-0.194
0.1845	-4.298	-0.202
0.185	-4.298	-0.247
0.1855	-4.300	-0.213
0.186	-4.300	-0.199
0.1865	-4.300	-0.204
0.187	-4.300	-0.198
0.1875	-4.300	-0.191
0.188	-4.300	-0.161
0.1885	-4.300	-0.125
0.189	-4.300	-0.072
0.1895	-4.300	-0.039
0.19	-4.300	-0.012
0.1905	-4.300	0.016
0.191	-4.300	0.059
0.1915	-4.300	0.113
0.192	-4.300	0.138
0.1925	-4.300	0.148
0.193	-4.300	0.156
0.1935	-4.300	0.130
0.194	-4.300	0.130
0.1945	-4.300	0.123
0.195	-4.300	0.122
0.1955	-4.300	0.120
0.196	-4.300	0.105
0.1965	-4.300	0.081
0.197	-4.300	0.033
0.1975	-4.300	-0.012
0.198	-4.300	-0.032
0.1985	-4.300	-0.059
0.199	-4.300	-0.089
0.1995	-4.300	-0.101
0.2	-4.300	-0.140
0.2005	-4.300	-0.168
0.201	-4.300	-0.192
0.2015	-4.300	-0.216
0.202	-4.300	-0.231
0.2025	-4.300	-0.202
0.203	-4.300	-0.183
0.2035	-4.300	-0.167
0.204	-4.300	-0.163
0.2045	-4.300	-0.133
0.205	-4.300	-0.125
0.2055	-4.300	-0.087
0.206	-4.300	-0.064
0.2065	-4.300	-0.039
0.207	-4.300	0.002
0.2075	-4.300	0.027
0.208	-4.300	0.076
0.2085	-4.300	0.095
0.209	-4.300	0.113
0.2095	-4.300	0.136
0.21	-4.300	0.155
0.2105	-4.300	0.119
0.211	-4.300	0.134
0.2115	-4.300	0.121
0.212	-4.300	0.132
0.2125	-4.300	0.129
0.213	-4.300	0.110
0.2135	-4.300	0.066
0.214	-4.300	0.041
0.2145	-4.300	-0.001
0.215	-4.300	-0.030
0.2155	-4.300	-0.075
0.216	-4.300	-0.090
0.2165	-4.300	-0.113
0.217	-4.300	-0.144
0.2175	-4.300	-0.168
0.218	-4.300	-0.190
0.2185	-4.300	-0.214
0.219	-4.300	-0.199
0.2195	-4.300	-0.207
0.22	-4.300	-0.198
0.2205	-4.300	-0.192
0.221	-4.300	-0.170
0.2215	-4.300	-0.129
0.222	-4.300	-0.085
0.2225	-4.300	-0.048
0.223	-4.300	-0.027
0.2235	-4.300	0.005
0.224	-4.300	0.038
0.2245	-4.300	0.074
0.225	-4.300	0.096
0.2255	-4.300	0.118
0.226	-4.300	0.124
0.2265	-4.300	0.136
0.227	-4.300	0.109
0.2275	-4.300	0.135
0.228	-4.302	0.136
0.2285	-4.302	0.144
0.229	-4.302	0.130
0.2295	-4.302	0.113
0.23	-4.302	0.086
0.2305	-4.302	0.029
0.231	-4.302	-0.013
0.2315	-4.302	-0.036
0.232	-4.302	-0.071
0.2325	-4.302	-0.091
0.233	-4.302	-0.094
0.2335	-4.302	-0.147
0.234	-4.302	-0.187
0.2345	-4.302	-0.199
0.235	-4.302	-0.207
0.2355	-4.302	-0.182
0.236	-4.302	-0.175
0.2365	-4.302	-0.155
0.237	-4.302	-0.149
0.2375	-4.302	-0.156
0.238	-4.302	-0.141
0.2385	-4.302	-0.106
0.239	-4.302	-0.066
0.2395	-4.302	-0.051
0.24	-4.302	-0.026
0.2405	-4.302	0.001
0.241	-4.302	0.037
0.2415	-4.302	0.079
0.242	-4.302	0.116
0.2425	-4.302	0.120
0.243	-4.302	0.153
0.2435	-4.302	0.140
0.244	-4.302	0.123
0.2445	-4.302	0.115
0.245	-4.302	0.109
0.2455	-4.302	0.100
0.246	-4.302	0.096
0.2465	-4.302	0.085
0.247	-4.302	0.063
0.2475	-4.302	0.029
0.248	-4.302	-0.004
0.2485	-4.302	-0.054
0.249	-4.302	-0.096
0.2495	-4.302	-0.127
0.25	-4.302	-0.155
0.2505	-4.302	-0.184
0.251	-4.302	-0.213
0.2515	-4.302	-0.222
0.252	-4.302	-0.233
0.2525	-4.302	-0.203
0.253	-4.302	-0.192
0.2535	-4.302	-0.183
0.254	-4.302	-0.155
0.2545	-4.302	-0.119
0.255	-4.302	-0.090
0.2555	-4.302	-0.062
0.256	-4.302	-0.055
0.2565	-4.302	-0.015
0.257	-4.302	0.031
0.2575	-4.302	0.068
0.258	-4.302	0.128
0.2585	-4.302	0.144
0.259	-4.302	0.154
0.2595	-4.302	0.157
0.26	-4.302	0.145
0.2605	-4.303	0.114
0.261	-4.303	0.108
0.2615	-4.303	0.106
0.262	-4.303	0.095
0.2625	-4.303	0.086
0.263	-4.303	0.079
0.2635	-4.303	0.037
0.264	-4.303	-0.009
0.2645	-4.303	-0.034
0.265	-4.303	-0.070
0.2655	-4.303	-0.103
0.266	-4.303	-0.122
0.2665	-4.303	-0.132
0.267	-4.303	-0.167
0.2675	-4.303	-0.167
0.268	-4.303	-0.154
0.2685	-4.303	-0.166
0.269	-4.303	-0.178
0.2695	-4.303	-0.192
0.27	-4.303	-0.181
0.2705	-4.303	-0.141
0.271	-4.303	-0.117
0.2715	-4.303	-0.097
0.272	-4.303	-0.063
0.2725	-4.303	-0.037
0.273	-4.303	-0.014
0.2735	-4.303	0.010
0.274	-4.303	0.021
0.2745	-4.303	0.068
0.275	-4.303	0.086
0.2755	-4.303	0.120
0.276	-4.303	0.138
0.2765	-4.303	0.154
0.277	-4.303	0.117
0.2775	-4.303	0.130
0.278	-4.303	0.119
0.2785	-4.303	0.127
0.279	-4.303	0.106
0.2795	-4.303	0.100
0.28	-4.303	0.066
0.2805	-4.303	0.030
0.281	-4.303	-0.006
0.2815	-4.303	-0.026
0.282	-4.303	-0.063
0.2825	-4.303	-0.083
0.283	-4.303	-0.105
0.2835	-4.303	-0.126
0.284	-4.303	-0.160
0.2845	-4.303	-0.184
0.285	-4.303	-0.209
0.2855	-4.303	-0.205
0.286	-4.303	-0.193
0.2865	-4.303	-0.189
0.287	-4.303	-0.183
0.2875	-4.303	-0.167
0.288	-4.303	-0.144
0.2885	-4.303	-0.097
0.289	-4.305	-0.039
0.2895	-4.305	-0.010
0.29	-4.305	0.014
0.2905	-4.305	0.045
0.291	-4.305	0.083
0.2915	-4.305	0.091
0.292	-4.305	0.128
0.2925	-4.305	0.138
0.293	-4.305	0.161
0.2935	-4.305	0.141
0.294	-4.305	0.134
0.2945	-4.305	0.131
0.295	-4.305	0.126
0.2955	-4.305	0.126
0.296	-4.305	0.116
0.2965	-4.305	0.083
0.297	-4.305	0.043
0.2975	-4.305	0.007
0.298	-4.305	-0.019
0.2985	-4.305	-0.056
0.299	-4.305	-0.079
0.2995	-4.305	-0.105
0.3	-4.305	-0.127
0.3005	-4.305	-0.160
0.301	-4.305	-0.184
0.3015	-4.305	-0.212
0.302	-4.305	-0.213
0.3025	-4.305	-0.204
0.303	-4.305	-0.197
0.3035	-4.305	-0.188
0.304	-4.305	-0.186
0.3045	-4.305	-0.168
0.305	-4.305	-0.125
0.3055	-4.305	-0.068
0.306	-4.305	-0.039
0.3065	-4.305	-0.015
0.307	-4.305	0.012
0.3075	-4.305	0.058
0.308	-4.305	0.087
0.3085	-4.305	0.122
0.309	-4.305	0.154
0.3095	-4.305	0.160
0.31	-4.305	0.153
0.3105	-4.305	0.149
0.311	-4.305	0.143
0.3115	-4.305	0.130
0.312	-4.305	0.129
0.3125	-4.305	0.119
0.313	-4.305	0.098
0.3135	-4.305	0.060
0.314	-4.305	0.029
0.3145	-4.305	-0.003
0.315	-4.306	-0.038
0.3155	-4.306	-0.063
0.316	-4.306	-0.093
0.3165	-4.306	-0.125
0.317	-4.306	-0.157
0.3175	-4.306	-0.192
0.318	-4.306	-0.230
0.3185	-4.306	-0.233
0.319	-4.306	-0.214
0.3195	-4.306	-0.168
0.32	-4.306	-0.164
0.3205	-4.306	-0.167
0.321	-4.306	-0.166
0.3215	-4.306	-0.119
0.322	-4.306	-0.078
0.3225	-4.306	-0.025
0.323	-4.306	-0.011
0.3235	-4.306	0.015
0.324	-4.306	0.040
0.3245	-4.306	0.078
0.325	-4.306	0.107
0.3255	-4.306	0.132
0.326	-4.306	0.134
0.3265	-4.306	0.150
0.327	-4.306	0.152
0.3275	-4.306	0.137
0.328	-4.306	0.134
0.3285	-4.306	0.147
0.329	-4.306	0.130
0.3295	-4.306	0.110
0.33	-4.306	0.072
0.3305	-4.306	0.030
0.331	-4.306	-0.006
0.3315	-4.306	-0.018
0.332	-4.306	-0.051
0.3325	-4.306	-0.084
0.333	-4.306	-0.117
0.3335	-4.306	-0.145
0.334	-4.306	-0.181
0.3345	-4.306	-0.193
0.335	-4.306	-0.200
0.3355	-4.306	-0.177
0.336	-4.306	-0.158
0.3365	-4.306	-0.145
0.337	-4.306	-0.135
0.3375	-4.306	-0.155
0.338	-4.306	-0.124
0.3385	-4.306	-0.082
0.339	-4.306	-0.035
0.3395	-4.306	-0.022
0.34	-4.308	-0.010
0.3405	-4.308	-0.001
0.341	-4.308	0.040
0.3415	-4.308	0.055
0.342	-4.308	0.079
0.3425	-4.308	0.116
0.343	-4.308	0.156
0.3435	-4.308	0.149
0.344	-4.308	0.141
0.3445	-4.308	0.144
0.345	-4.308	0.137
0.3455	-4.308	0.138
0.346	-4.308	0.118
0.3465	-4.308	0.095
0.347	-4.308	0.047
0.3475	-4.308	-0.009
0.348	-4.308	-0.015
0.3485	-4.308	-0.045
0.349	-4.308	-0.090
0.3495	-4.308	-0.099
0.35	-4.308	-0.115
0.3505	-4.308	-0.154
0.351	-4.308	-0.170
0.3515	-4.308	-0.200
0.352	-4.308	-0.191
0.3525	-4.308	-0.183
0.353	-4.308	-0.173
0.3535	-4.308	-0.188
0.354	-4.308	-0.201
0.3545	-4.308	-0.179
0.355	-4.308	-0.138
0.3555	-4.308	-0.092
0.356	-4.308	-0.057
0.3565	-4.308	-0.044
0.357	-4.308	0.006
0.3575	-4.308	0.063
0.358	-4.308	0.089
0.3585	-4.308	0.100
0.359	-4.308	0.114
0.3595	-4.308	0.138
0.36	-4.308	0.150
0.3605	-4.308	0.146
0.361	-4.308	0.141
0.3615	-4.308	0.128
0.362	-4.308	0.136
0.3625	-4.308	0.120
0.363	-4.308	0.097
0.3635	-4.308	0.056
0.364	-4.308	0.020
0.3645	-4.309	0.002
0.365	-4.309	-0.025
0.3655	-4.309	-0.052
0.366	-4.309	-0.088
0.3665	-4.309	-0.123
0.367	-4.309	-0.165
0.3675	-4.309	-0.193
0.368	-4.309	-0.233
0.3685	-4.309	-0.231
0.369	-4.309	-0.222
0.3695	-4.309	-0.204
0.37	-4.309	-0.202
0.3705	-4.309	-0.189
0.371	-4.309	-0.166
0.3715	-4.309	-0.107
0.372	-4.309	-0.068
0.3725	-4.309	-0.044
0.373	-4.309	-0.025
0.3735	-4.309	0.006
0.374	-4.309	0.030
0.3745	-4.309	0.066
0.375	-4.309	0.093
0.3755	-4.309	0.124
0.376	-4.309	0.141
0.3765	-4.309	0.147
0.377	-4.309	0.138
0.3775	-4.309	0.132
0.378	-4.309	0.135
0.3785	-4.309	0.140
0.379	-4.309	0.131
0.3795	-4.309	0.114
0.38	-4.309	0.077
0.3805	-4.309	0.045
0.381	-4.309	-0.003
0.3815	-4.309	-0.030
0.382	-4.309	-0.066
0.3825	-4.309	-0.100
0.383	-4.309	-0.115
0.3835	-4.309	-0.128
0.384	-4.309	-0.160
0.3845	-4.309	-0.188
0.385	-4.309	-0.210
0.3855	-4.309	-0.211
0.386	-4.309	-0.196
0.3865	-4.309	-0.197
0.387	-4.309	-0.181
0.3875	-4.309	-0.165
0.388	-4.309	-0.131
0.3885	-4.309	-0.100
0.389	-4.311	-0.046
0.3895	-4.311	-0.008
0.39	-4.311	0.016
0.3905	-4.311	0.049
0.391	-4.311	0.090
0.3915	-4.311	0.094
0.392	-4.311	0.122
0.3925	-4.311	0.137
0.393	-4.311	0.163
0.3935	-4.311	0.144
0.394	-4.311	0.125
0.3945	-4.311	0.117
0.395	-4.311	0.111
0.3955	-4.311	0.114
0.396	-4.311	0.114
0.3965	-4.311	0.086
0.397	-4.311	0.038
0.3975	-4.311	0.001
0.398	-4.311	-0.038
0.3985	-4.311	-0.047
0.399	-4.311	-0.083
0.3995	-4.311	-0.099
0.4	-4.311	-0.114
0.4005	-4.311	-0.147
0.401	-4.311	-0.191
0.4015	-4.311	-0.210
0.402	-4.311	-0.198
0.4025	-4.311	-0.201
0.403	-4.311	-0.180
0.4035	-4.311	-0.167
0.404	-4.311	-0.154
0.4045	-4.311	-0.146
0.405	-4.311	-0.102
0.4055	-4.311	-0.064
0.406	-4.311	-0.034
0.4065	-4.311	-0.013
0.407	-4.311	0.014
0.4075	-4.311	0.058
0.408	-4.311	0.079
0.4085	-4.311	0.111
0.409	-4.311	0.136
0.4095	-4.311	0.150
0.41	-4.311	0.148
0.4105	-4.311	0.134
0.411	-4.311	0.130
0.4115	-4.311	0.133
0.412	-4.311	0.136
0.4125	-4.311	0.119
0.413	-4.311	0.106
0.4135	-4.311	0.064
0.414	-4.311	0.017
0.4145	-4.311	-0.001
0.415	-4.311	-0.023
0.4155	-4.311	-0.058
0.416	-4.313	-0.094
0.4165	-4.313	-0.132
0.417	-4.313	-0.169
0.4175	-4.313	-0.195
0.418	-4.313	-0.208
0.4185	-4.313	-0.215
0.419	-4.313	-0.213
0.4195	-4.313	-0.200
0.42	-4.313	-0.193
0.4205	-4.313	-0.179
0.421	-4.313	-0.170
0.4215	-4.313	-0.118
0.422	-4.313	-0.082
0.4225	-4.313	-0.040
0.423	-4.313	-0.020
0.4235	-4.313	0.016
0.424	-4.313	0.028
0.4245	-4.313	0.060
0.425	-4.313	0.081
0.4255	-4.313	0.112
0.426	-4.313	0.130
0.4265	-4.313	0.141
0.427	-4.313	0.143
0.4275	-4.313	0.130
0.428	-4.313	0.134
0.4285	-4.313	0.135
0.429	-4.313	0.134
0.4295	-4.313	0.113
0.43	-4.313	0.090
0.4305	-4.313	0.038
0.431	-4.313	0.011
0.4315	-4.313	-0.019
0.432	-4.313	-0.040
0.4325	-4.313	-0.072
0.433	-4.313	-0.102
0.4335	-4.313	-0.133
0.434	-4.313	-0.180
0.4345	-4.313	-0.192
0.435	-4.313	-0.208
0.4355	-4.313	-0.221
0.436	-4.313	-0.205
0.4365	-4.313	-0.207
0.437	-4.313	-0.181
0.4375	-4.313	-0.158
0.438	-4.313	-0.116
0.4385	-4.313	-0.075
0.439	-4.313	-0.047
0.4395	-4.313	-0.021
0.44	-4.313	-0.008
0.4405	-4.313	0.007
0.441	-4.313	0.046
0.4415	-4.313	0.069
0.442	-4.313	0.097
0.4425	-4.313	0.120
0.443	-4.313	0.138
0.4435	-4.313	0.132
0.444	-4.313	0.111
0.4445	-4.313	0.113
0.445	-4.313	0.101
0.4455	-4.313	0.092
0.446	-4.314	0.089
0.4465	-4.314	0.071
0.447	-4.314	0.026
0.4475	-4.314	-0.010
0.448	-4.314	-0.022
0.4485	-4.314	-0.041
0.449	-4.314	-0.070
0.4495	-4.314	-0.086
0.45	-4.314	-0.112
0.4505	-4.314	-0.154
0.451	-4.314	-0.176
0.4515	-4.314	-0.216
0.452	-4.314	-0.205
0.4525	-4.314	-0.191
0.453	-4.314	-0.181
0.4535	-4.314	-0.178
0.454	-4.314	-0.177
0.4545	-4.314	-0.153
0.455	-4.314	-0.108
0.4555	-4.314	-0.058
0.456	-4.314	-0.026
0.4565	-4.314	-0.004
0.457	-4.314	0.022
0.4575	-4.314	0.077
0.458	-4.314	0.107
0.4585	-4.314	0.129
0.459	-4.314	0.155
0.4595	-4.314	0.173
0.46	-4.314	0.178
0.4605	-4.314	0.173
0.461	-4.314	0.152
0.4615	-4.314	0.136
0.462	-4.314	0.115
0.4625	-4.314	0.113
0.463	-4.314	0.082
0.4635	-4.314	0.030
0.464	-4.314	-0.011
0.4645	-4.314	-0.035
0.465	-4.314	-0.055
0.4655	-4.314	-0.058
0.466	-4.314	-0.091
0.4665	-4.314	-0.106
0.467	-4.314	-0.152
0.4675	-4.314	-0.180
0.468	-4.314	-0.225
0.4685	-4.314	-0.219
0.469	-4.314	-0.207
0.4695	-4.314	-0.186
0.47	-4.314	-0.188
0.4705	-4.314	-0.171
0.471	-4.314	-0.155
0.4715	-4.314	-0.129
0.472	-4.314	-0.085
0.4725	-4.314	-0.047
0.473	-4.314	-0.022
0.4735	-4.314	0.013
0.474	-4.314	0.052
0.4745	-4.314	0.089
0.475	-4.314	0.114
0.4755	-4.314	0.139
0.476	-4.314	0.136
0.4765	-4.314	0.137
0.477	-4.314	0.122
0.4775	-4.314	0.139
0.478	-4.314	0.130
0.4785	-4.314	0.121
0.479	-4.314	0.117
0.4795	-4.314	0.109
0.48	-4.314	0.085
0.4805	-4.314	0.044
0.481	-4.314	0.003
0.4815	-4.314	-0.022
0.482	-4.314	-0.025
0.4825	-4.314	-0.070
0.483	-4.314	-0.098
0.4835	-4.314	-0.124
0.484	-4.314	-0.147
0.4845	-4.314	-0.181
0.485	-4.314	-0.185
0.4855	-4.316	-0.186
0.486	-4.316	-0.180
0.4865	-4.316	-0.164
0.487	-4.316	-0.152
0.4875	-4.316	-0.160
0.488	-4.316	-0.146
0.4885	-4.316	-0.118
0.489	-4.316	-0.080
0.4895	-4.316	-0.048
0.49	-4.316	-0.037
0.4905	-4.316	-0.001
0.491	-4.316	0.024
0.4915	-4.316	0.046
0.492	-4.316	0.075
0.4925	-4.316	0.098
0.493	-4.316	0.136
0.4935	-4.316	0.140
0.494	-4.316	0.129
0.4945	-4.316	0.114
0.495	-4.316	0.102
0.4955	-4.316	0.102
0.496	-4.316	0.083
0.4965	-4.316	0.070
0.497	-4.316	0.037
0.4975	-4.316	-0.005
